time_start_sec,time_end_sec,launch_time,draw_time_avg,draw_time_median,total_frames,total_frames_median,janky_frames,janky_frames_median,janky_ratio,janky_ratio_median,percentile_50_ms,percentile_90_ms,percentile_95_ms,percentile_99_ms,missed_vsync_count,high_input_latency_count,slow_ui_thread_count,slow_bitmap_uploads_count,slow_issue_draw_commands_count
6024,6054,0,72.25828,14.913717,0,0,0,0,0.2,0.0,3490,3490,3490,3490,0,0,0,0,0
6054,6084,0,91.36325,33.34494,0,1,0,1,0.6,1.0,2039,2039,2039,2039,0,0,0,0,0
6084,6114,0,52.892433,50.151756,29,2,29,1,0.5986111,0.5,1050,1054,1055,1062,25,0,28,26,2
6114,6144,0,41.25806,35.95887,36,1,23,1,0.62278175,0.8537736,1526,1531,1538,1551,3,0,10,2,15
6144,6174,0,25.335968,21.45462,96,2,22,1,0.4465409,0.5,1050,1051,1052,1066,1,0,7,0,13
6174,6204,0,18.973083,14.947541,87,1,7,1,0.51666665,0.5,1062,1063,1063,1066,0,0,0,0,5
6204,6234,0,132.32835,132.32835,11,0,5,0,0.15327103,0.0,2994,2998,3000,3004,1,0,2,0,4
6234,6264,0,28.945305,19.395082,48,0,30,0,0.325523,0.0,2981,2992,2994,3004,10,0,15,10,22
6264,6294,0,39.64577,27.628162,1,1,1,1,0.8,1.0,1061,1061,1061,1061,0,0,0,0,1
6294,6324,0,61.73674,25.838642,20,1,11,1,0.50276387,0.5138191,1541,1544,1545,1554,1,0,4,1,7
6324,6354,0,26.365772,17.499023,105,1,17,0,0.2332696,0.0,2036,2037,2038,2050,2,0,5,0,13
6354,6384,0,26.234938,15.666493,118,1,60,1,0.4023729,0.5,1997,2000,2003,2020,4,0,15,2,51
6384,6414,0,22.615015,14.450508,57,1,11,1,0.40735385,0.18481013,1462,1473,1473,1478,1,0,2,0,9
6414,6444,0,35.70809,15.754491,4,1,1,0,0.29583335,0.0,1893,1899,1905,1906,0,0,1,0,0
6444,6474,0,26.430857,17.96617,10,1,4,0,0.1,0.0,1989,1997,2001,2004,1,0,3,1,2
6474,6504,0,25.043697,12.742984,2,0,0,0,0.17608695,0.0,2976,2982,2983,2984,0,0,0,0,0
6504,6534,0,42.797066,43.67037,1,1,1,1,0.6,1.0,2001,2014,2014,2014,0,0,1,0,1
6534,6564,0,60.121784,21.110825,1,1,0,1,0.8,1.0,56,56,56,56,0,0,0,0,0
6564,6594,0,66.92557,24.369057,1,1,0,0,0.4,0.25,2065,2066,2066,2066,0,0,0,0,0
6594,6624,0,152.79485,152.79485,0,1,0,1,0.6,1.0,2004,2004,2004,2004,0,0,0,0,0
6624,6654,0,158.55408,28.56998,1,1,0,1,0.4,0.5,2099,2099,2099,2099,0,0,0,0,0
6654,6684,0,68.00121,15.918816,0,0,0,0,0.2,0.0,2529,2529,2529,2529,0,0,0,0,0
6684,6714,0,72.65532,16.972004,0,1,0,0,0.3,0.0,1989,1989,1989,1989,0,0,0,0,0
6714,6744,0,22.966324,18.03198,0,0,0,0,0.25,0.0,3490,3490,3490,3490,0,0,0,0,0
6744,6774,0,70.9593,22.119774,0,1,0,1,0.6,1.0,1994,1994,1994,1994,0,0,0,0,0
6774,6804,0,61.85976,25.515392,1,1,0,1,0.5,0.5,2063,2063,2063,2063,0,0,0,0,0
6804,6834,0,26.996653,6.669987,7,1,2,1,0.4521605,0.44444445,1665,1674,1690,1724,1,0,1,0,1
6834,6864,0,50.732838,21.681377,0,0,0,0,0.25,0.0,3812,3812,3812,3812,0,0,0,0,0
6864,6894,0,98.20525,62.805855,1,1,1,1,0.6,1.0,2053,2055,2055,2055,0,0,0,0,1
6894,6924,0,83.4488,83.4488,0,0,0,0,0.4,0.0,3003,3003,3003,3003,0,0,0,0,0
6924,6954,0,79.13457,31.03923,0,0,0,0,0.33333334,0.0,2980,2982,2982,2982,0,0,0,0,0
6954,6984,0,83.54569,30.6109,0,1,0,1,0.6,1.0,2037,2039,2039,2039,0,0,0,0,0
6984,7014,0,117.18336,37.69482,2,2,1,2,0.6333333,0.6666667,1090,1101,1101,1101,0,0,0,0,1
7014,7044,0,104.42886,28.405579,0,0,0,0,0.2,0.0,3964,3964,3964,3964,0,0,0,0,0
